"","zipcode","num of physicians","avg graduation year","avg group member"
"11361","80521",102,1997,0
"11362","80523",2,2002,2
"11363","80534",18,2000,0
"11364","80535",2,2009,1
"11365","80536",2,2004,1
"11366","80540",3,1990,1.7
"11367","80542",15,2001,5
"11368","80543",1,1992,0
"11369","80545",16,1998,17
"11370","80549",3,2004,1
"11371","80550",36,1999,0
"11372","80601",85,1999,0
"11373","80602",2,2008,2
"11374","80610",2,1999,0
"11375","80615",5,2007,1.4
"11376","80620",6,2000,14
"11377","80621",16,1993,0
"11378","80639",8,2006,4
"11379","80643",1,1983,1
"11380","80701",36,1995,0
"11381","80702",2,1998,2
"11382","80720",3,1988,8.3
"11383","80723",28,1999,0
"11384","80731",5,2000,7.4
"11385","80734",16,1994,0
"11386","80737",3,1994,3
"11387","80751",62,1997,0
"11388","80758",9,1993,7.2
"11389","80759",19,1993,0
"11390","80807",11,2000,0
"11391","80808",4,2004,4
"11392","80810",12,1989,3
"11393","80813",68,1996,44.4
"11394","80815",1,2006,1
"11395","80817",38,1996,29
"11396","80819",1,2005,1
"11397","80829",2,2000,2
"11398","80831",31,2005,10
"11399","80863",76,1997,0
"11400","80866",1,1992,1
"11401","80904",19,1988,0
"11402","80905",89,1996,0
"11403","80906",204,1994,0
"11404","80908",4,1988,0
"11405","80911",14,1994,0
"11406","80913",2,2003,16
"11407","80915",9,2004,0
"11408","80919",119,1996,0
"11409","80921",13,1998,7.6
"11410","80922",10,1999,3
"11411","80924",26,2000,10.5
"11412","81001",51,1992,0
"11413","81005",26,1994,0
"11414","81006",3,1988,0
"11415","81007",11,1999,0
"11416","81019",1,2011,1
"11417","81022",17,1999,22
"11418","81034",4,1986,2
"11419","81036",1,2000,1
"11420","81047",103,2001,104.1
"11421","81050",45,1992,0
"11422","81054",1,1980,0
"11423","81055",1,1984,0
"11424","81063",1,1981,1
"11425","81067",1,1997,1
"11426","81073",4,1996,4
"11427","81089",20,1994,0
"11428","81090",4,1990,0
"11429","81101",114,1996,0
"11430","81122",7,1997,0
"11431","81131",2,1985,0
"11432","81132",26,2000,16.1
"11433","81137",8,1998,3.8
"11434","81140",6,1993,113.3
"11435","81144",4,1979,0
"11436","81147",64,1994,0
"11437","81152",1,1979,0
"11438","81212",128,1997,0
"11439","81224",5,2002,1.6
"11440","81226",3,1980,3
"11441","81230",59,1999,0
"11442","81235",4,1992,3.5
"11443","81240",1,1984,0
"11444","81252",7,1989,7
"11445","81302",1,2002,1
"11446","81323",1,1986,1
"11447","81324",6,2000,0
"11448","81328",2,1994,15
"11449","81334",22,1995,11
"11450","81401",205,1997,0
"11451","81413",7,1993,0
"11452","81415",1,2004,1
"11453","81419",1,1986,1
"11454","81422",5,1999,5
"11455","81423",4,1991,2.5
"11456","81425",3,1994,3
"11457","81427",1,1971,0
"11458","81428",5,1983,1
"11459","81432",5,1985,0
"11460","81435",26,2000,0
"11461","81504",9,1992,0
"11462","81505",96,1996,0
"11463","81507",12,1998,0
"11464","81520",8,1992,4
"11465","81521",39,1995,0
"11466","81601",313,1994,0
"11467","81615",2,1996,0
"11468","81620",49,1999,0
"11469","81621",47,1995,0
"11470","81623",17,2002,0
"11471","81624",3,1994,3
"11472","81631",11,1999,0
"11473","81632",117,1991,27.2
"11474","81637",2,1988,1
"11475","81641",10,1993,14
"11476","81647",9,2000,7
"11477","81648",10,1995,12.8
"11478","81650",63,1994,27.7
"11479","81657",209,1994,62
"11480","82007",2,1994,1
"11481","82072",159,1996,65.6
"11482","82082",1,2003,1
"11483","82190",4,2002,2
"11484","82201",11,1994,0
"11485","82225",3,2005,4.7
"11486","82240",50,1997,37.7
"11487","82301",31,1996,0
"11488","82321",2,2002,36
"11489","82327",1,1978,13
"11490","82331",9,2003,2.3
"11491","82336",4,2010,32
"11492","82401",28,1995,0
"11493","82426",2,1982,1
"11494","82431",20,1997,0
"11495","82435",40,1996,0
"11496","82442",1,2000,1
"11497","82443",24,1999,0
"11498","82501",115,1996,0
"11499","82513",4,1986,3
"11500","82514",42,1994,103.1
"11501","82520",81,1995,0
"11502","82584",4,1996,59
"11503","82604",33,2005,16.9
"11504","82609",103,1998,0
"11505","82633",62,1998,0
"11506","82637",12,2004,8.1
"11507","82701",45,1988,0
"11508","82710",4,2006,4
"11509","82717",2,1995,51
"11510","82718",32,1998,0
"11511","82730",4,1998,0
"11512","82732",1,1998,51
"11513","82743",2,1968,1
"11514","82836",1,1996,1
"11515","82932",3,2009,12
"11516","82935",15,2000,0
"11517","82937",5,2000,2.2
"11518","82939",4,2001,6.5
"11519","82941",17,1995,8.9
"11520","83002",7,2001,1.9
"11521","83013",1,1976,1
"11522","83014",8,1999,117.1
"11523","83113",17,2002,9
"11524","83116",2,1987,1
"11525","83127",7,1995,0
"11526","83128",1,2002,0
"11527","83202",76,1999,0
"11528","83203",5,1987,5
"11529","83204",19,1993,0
"11530","83205",2,1974,2
"11531","83209",16,2002,6.2
"11532","83210",2,1996,24
"11533","83211",9,1997,0
"11534","83213",8,2002,3.4
"11535","83221",210,1999,0
"11536","83226",9,1993,0
"11537","83236",4,2008,4.2
"11538","83246",2,1994,24
"11539","83251",10,2006,5
"11540","83252",6,2002,290.2
"11541","83254",26,1996,0
"11542","83263",30,1998,7.5
"11543","83274",5,2000,2.8
"11544","83276",10,1998,0
"11545","83316",11,1995,0
"11546","83327",2,1982,13
"11547","83330",25,2001,0
"11548","83332",1,1985,5
"11549","83333",18,1989,0
"11550","83338",35,1997,0
"11551","83340",181,1991,0
"11552","83341",13,2007,15
"11553","83350",29,1995,0
"11554","83352",6,1993,3
"11555","83355",3,1992,5
"11556","83401",40,1992,0
"11557","83402",22,1998,0
"11558","83406",34,1996,0
"11559","83420",11,1993,4.8
"11560","83422",18,1994,4.8
"11561","83440",118,1999,0
"11562","83442",18,1995,0
"11563","83445",9,2001,2.3
"11564","83449",1,2006,1
"11565","83455",19,1996,19
"11566","83467",32,1995,0
"11567","83530",8,1987,0
"11568","83536",3,2003,0
"11569","83540",12,2003,12
"11570","83544",33,1996,15.4
"11571","83604",2,1998,2
"11572","83605",134,2000,0
"11573","83607",5,2003,0
"11574","83611",1,1995,1
"11575","83612",4,2000,4
"11576","83616",105,1999,0
"11577","83617",25,2001,0
"11578","83619",38,1999,0
"11579","83622",2,2000,2
"11580","83623",5,1985,5
"11581","83628",5,2004,23.2
"11582","83634",42,2006,27.8
"11583","83638",122,1995,0
"11584","83639",1,2005,1
"11585","83644",5,1996,1
"11586","83646",38,2001,0
"11587","83647",25,1992,0
"11588","83651",77,2002,0
"11589","83660",1,2000,1
"11590","83661",31,2000,10.1
"11591","83669",9,1999,2.3
"11592","83672",35,1997,21.4
"11593","83687",57,1999,0
"11594","83703",33,2001,0
"11595","83705",42,1991,0
"11596","83709",49,1996,0
"11597","83713",83,2000,0
"11598","83714",10,1998,4.6
"11599","83716",4,2004,0
"11600","83717",1,1987,1
"11601","83805",27,1993,0
"11602","83811",1,1993,1
"11603","83815",28,1995,0
"11604","83835",55,1998,0
"11605","83836",1,2014,3
"11606","83837",17,1997,0
"11607","83844",1,1979,1
"11608","83849",1,1994,1
"11609","83850",1,1990,1
"11610","83852",21,1997,0
"11611","83854",195,1995,0
"11612","83856",4,1998,3.5
"11613","83858",11,1996,0
"11614","83861",29,1990,0
"11615","83873",2,1980,0
"11616","83901",1,1994,1
"11617","84003",258,1996,0
"11618","84004",8,1992,0
"11619","84005",28,2006,0
"11620","84014",11,1996,0
"11621","84015",25,1997,0
"11622","84016",2,1994,1
"11623","84017",6,1994,0
"11624","84020",143,1998,0
"11625","84021",1,1999,1
"11626","84025",19,1991,0
"11627","84026",3,1981,3
"11628","84028",1,1995,1
"11629","84029",7,1996,3.4
"11630","84036",2,2000,1
"11631","84037",33,1998,0
"11632","84040",10,1997,0
"11633","84042",3,1993,29
"11634","84043",67,2002,0
"11635","84044",31,2003,11.7
"11636","84045",22,1998,34
"11637","84047",83,1997,313.7
"11638","84049",4,1991,1
"11639","84050",6,2000,2.3
"11640","84058",48,1994,0
"11641","84060",99,1997,527.7
"11642","84065",60,1999,0
"11643","84067",39,1999,0
"11644","84074",145,1998,0
"11645","84075",28,2003,215.6
"11646","84078",56,1997,0
"11647","84081",1,2012,1
"11648","84083",2,1999,72
"11649","84084",26,1998,0
"11650","84088",148,1997,0
"11651","84092",21,1996,0
"11652","84093",16,1990,0
"11653","84095",92,2000,0
"11654","84096",14,2004,3.9
"11655","84097",30,1998,0
"11656","84101",25,2002,0
"11657","84104",31,1993,254.6
"11658","84105",84,1998,0
"11659","84106",137,1995,0
"11660","84108",218,1998,0
"11661","84111",72,1995,0
"11662","84114",12,1990,16
"11663","84115",17,1990,0
"11664","84119",236,1995,66.7
"11665","84120",183,1997,0
"11666","84128",9,2000,15.3
"11667","84129",23,1992,0
"11668","84141",12,1995,57
"11669","84224",2,2015,19
"11670","84290",2,2006,1
"11671","84312",2,1994,1
"11672","84317",4,1990,1733
"11673","84318",2,1998,1
"11674","84319",2,2000,1
"11675","84320",1,1965,0
"11676","84321",51,1999,0
"11677","84322",1,2007,1
"11678","84332",21,1996,0
"11679","84335",8,1997,0
"11680","84337",4,1998,434.5
"11681","84401",91,1998,0
"11682","84404",51,1998,0
"11683","84408",4,2000,2
"11684","84414",51,2002,0
"11685","84501",76,1998,0
"11686","84511",30,1998,8.3
"11687","84513",6,1994,4.8
"11688","84520",2,1984,2
"11689","84525",1,1989,1
"11690","84534",19,1997,19
"11691","84535",16,2000,5.4
"11692","84601",35,1991,0
"11693","84606",42,1991,0
"11694","84624",20,1996,43.4
"11695","84627",9,2001,0
"11696","84634",17,1999,0
"11697","84642",1,2012,1
"11698","84647",6,2010,1156.5
"11699","84648",19,1996,0
"11700","84651",78,1995,0
"11701","84653",2,1994,0
"11702","84654",9,2003,299.9
"11703","84655",11,1995,21
"11704","84660",64,1996,0
"11705","84663",46,2001,0
"11706","84664",4,2007,23
"11707","84701",34,1993,0
"11708","84704",2,1978,0
"11709","84713",7,1997,0
"11710","84715",6,1999,6
"11711","84719",2,1987,1
"11712","84720",72,1999,0
"11713","84721",48,1998,0
"11714","84725",7,1996,2.7
"11715","84726",4,2000,6
"11716","84738",2,2000,4
"11717","84754",3,2011,159.7
"11718","84759",10,2000,349.6
"11719","84761",7,1992,991.4
"11720","84765",2,2005,9
"11721","84771",2,1999,1
"11722","84780",14,1999,171
"11723","84784",1,2012,1
"11724","85009",37,2001,0
"11725","85014",161,1996,0
"11726","85017",83,2003,0
"11727","85018",340,1995,0
"11728","85019",74,1996,0
"11729","85022",176,2001,0
"11730","85023",101,1998,0
"11731","85033",76,2003,0
"11732","85034",27,1997,19.1
"11733","85035",48,1994,127.2
"11734","85038",2,2005,17
"11735","85040",30,1994,31.2
"11736","85042",81,2000,0
"11737","85043",6,1998,47.3
"11738","85044",100,1998,0
"11739","85051",129,2001,0
"11740","85062",2,2001,1
"11741","85072",8,2005,30
"11742","85076",2,1995,1
"11743","85082",2,1990,1
"11744","85083",7,1991,0
"11745","85086",123,2001,48.3
"11746","85118",9,1993,0
"11747","85120",71,2001,0
"11748","85123",1,1996,1
"11749","85128",16,2001,9.8
"11750","85131",1,2006,38
"11751","85132",25,1999,4.7
"11752","85137",3,1991,0
"11753","85138",6,2001,91.7
"11754","85142",57,2002,0
"11755","85143",67,2000,76.6
"11756","85194",1,1983,1
"11757","85203",99,1994,0
"11758","85204",128,1995,0
"11759","85208",45,1992,0
"11760","85212",50,2000,21
"11761","85213",144,2004,0
"11762","85215",46,1992,0
"11763","85217",6,2002,8
"11764","85218",12,1997,0
"11765","85219",4,2004,1
"11766","85220",62,2001,0
"11767","85225",85,1994,0
"11768","85226",207,2001,0
"11769","85228",5,2001,0
"11770","85232",120,2006,76
"11771","85236",2,2010,14
"11772","85238",220,2002,96.4
"11773","85239",5,2000,8.4
"11774","85242",18,2001,0
"11775","85244",13,1996,6.8
"11776","85247",1,2007,106
"11777","85249",53,2005,0
"11778","85250",28,1998,0
"11779","85253",50,1999,0
"11780","85256",34,1993,177
"11781","85257",158,2003,0
"11782","85261",1,1983,1
"11783","85262",11,1994,0
"11784","85264",5,1991,2.2
"11785","85268",44,2000,0
"11786","85269",4,1996,77
"11787","85283",239,1993,0
"11788","85286",65,2000,28.2
"11789","85296",257,2002,0
"11790","85297",181,2000,0
"11791","85298",243,1998,114.3
"11792","85301",36,1998,0
"11793","85302",442,1996,0
"11794","85303",3,1997,37.7
"11795","85305",23,1998,61.8
"11796","85307",13,1997,15.9
"11797","85310",130,2004,0
"11798","85312",2,2010,0
"11799","85321",3,2004,0
"11800","85323",45,2000,38.2
"11801","85324",3,2005,3
"11802","85326",64,2002,0
"11803","85332",2,2015,36
"11804","85338",91,1997,0
"11805","85339",26,2000,33.8
"11806","85340",45,2003,0
"11807","85344",62,1994,0
"11808","85345",41,2004,0
"11809","85346",2,2014,0
"11810","85349",12,1999,4
"11811","85350",4,1997,8
"11812","85351",332,1995,0
"11813","85353",144,2003,64.3
"11814","85356",1,2004,15
"11815","85361",1,1979,0
"11816","85363",18,1995,0
"11817","85365",13,1997,5.6
"11818","85366",1,1985,1
"11819","85367",33,1994,0
"11820","85373",7,1992,0
"11821","85375",297,1993,0
"11822","85377",21,1993,0
"11823","85378",134,2004,0
"11824","85379",8,1994,26.5
"11825","85381",288,1993,0
"11826","85382",187,2001,0
"11827","85383",31,2003,29.1
"11828","85388",16,2004,4
"11829","85390",23,1990,0
"11830","85395",289,2003,0
"11831","85396",2,1987,1
"11832","85501",65,1994,0
"11833","85508",1,1998,1
"11834","85530",24,1987,12
"11835","85542",9,1983,12
"11836","85544",1,1995,0
"11837","85547",1,1994,0
"11838","85552",3,1989,0
"11839","85571",1,1995,1
"11840","85602",76,1993,0
"11841","85603",17,1988,0
"11842","85607",12,1996,0
"11843","85610",11,2002,14
"11844","85615",22,1995,15
"11845","85621",93,1993,0
"11846","85622",4,1977,0
"11847","85623",1,1987,0
"11848","85624",2,1986,7
"11849","85629",11,1997,33.9
"11850","85632",2,2000,4
"11851","85634",280,1991,26.2
"11852","85635",207,1998,0
"11853","85637",2,1978,0
"11854","85638",4,1998,2
"11855","85641",2,1987,1
"11856","85646",1,1977,1
"11857","85648",5,1993,0
"11858","85650",32,1990,196
"11859","85653",6,2002,0
"11860","85701",19,2001,0
"11861","85706",25,1998,59.3
"11862","85707",4,1998,0
"11863","85713",34,1996,0
"11864","85714",10,1993,9.7
"11865","85718",178,1993,0
"11866","85719",250,1995,0
"11867","85721",8,2000,4
"11868","85722",2,1999,0
"11869","85730",21,2004,0
"11870","85734",1,1981,0
"11871","85735",1,2006,1
"11872","85737",137,2001,0
"11873","85742",22,1993,0
"11874","85746",138,2005,69.6
"11875","85748",16,2002,0
"11876","85749",131,2004,0
"11877","85750",16,1992,23.2
"11878","85814",4,1986,6
"11879","85874",4,2000,2
"11880","85903",2,1966,0
"11881","85911",2,1984,52
"11882","85925",3,2000,1
"11883","85929",54,1994,0
"11884","85933",1,1993,1
"11885","85935",2,1998,2
"11886","85936",41,2005,48.9
"11887","85937",26,1998,0
"11888","85938",18,1992,0
"11889","85939",2,2007,1
"11890","85941",102,1995,52
"11891","85950",2,1971,1
"11892","86004",47,1998,0
"11893","86005",2,2000,0
"11894","86011",1,2007,1
"11895","86023",29,2000,53
"11896","86025",13,1989,0
"11897","86042",36,1996,36
"11898","86046",1,1994,53
"11899","86047",126,1996,44.5
"11900","86303",44,1996,0
"11901","86308",4,1996,2
"11902","86320",3,1995,53
"11903","86321",2,1990,43
"11904","86322",11,1993,30.3
"11905","86323",30,1996,5.3
"11906","86324",6,1990,0
"11907","86327",15,2003,0
"11908","86333",2,1990,2
"11909","86336",74,1991,0
"11910","86338",1,1998,1
"11911","86340",1,1984,0
"11912","86351",15,1991,0
"11913","86401",175,2000,0
"11914","86404",2,2011,7
"11915","86407",7,1995,7
"11916","86413",75,1997,110.4
"11917","86434",51,1985,17
"11918","86440",6,1981,2.3
"11919","86486",1,1960,1
"11920","86503",155,1996,103.5
"11921","86505",34,1994,34
"11922","86510",18,2005,106
"11923","86511",2,1981,1
"11924","86514",28,1991,161
"11925","86712",2,1979,1
"11926","86793",2,1973,0
"11927","87001",9,1993,9
"11928","87002",14,1994,0
"11929","87004",5,1986,2.2
"11930","87008",11,1988,4.8
"11931","87010",2,1988,0
"11932","87015",19,1995,7.9
"11933","87016",13,2001,13
"11934","87020",33,1989,0
"11935","87022",8,1999,8
"11936","87024",4,1996,4
"11937","87031",255,1998,0
"11938","87035",21,1998,0
"11939","87036",2,1978,1
"11940","87042",1,1995,0
"11941","87047",1,1999,1
"11942","87048",11,1984,0
"11943","87049",17,1998,10.6
"11944","87052",10,2000,10
"11945","87053",8,1994,2.5
"11946","87068",2,1998,1
"11947","87074",2,1984,1
"11948","87104",5,1991,0
"11949","87105",34,1994,140.3
"11950","87107",30,1989,0
"11951","87111",99,1992,0
"11952","87112",83,1995,0
"11953","87114",164,1994,0
"11954","87120",52,1997,0
"11955","87121",2,2006,3
"11956","87122",92,1993,0
"11957","87123",4,1990,0
"11958","87144",14,2000,219.9
"11959","87225",2,1988,1
"11960","87305",2,2004,1
"11961","87313",58,1996,58
"11962","87324",10,1995,161
"11963","87325",10,1994,153
"11964","87402",76,1997,0
"11965","87407",1,1980,1
"11966","87410",16,1993,10.1
"11967","87413",31,1991,0
"11968","87461",1,2009,161
"11969","87506",10,1994,0
"11970","87507",41,1990,0
"11971","87508",10,1989,0
"11972","87525",5,1989,5
"11973","87528",10,1994,10
"11974","87529",5,1988,1.8
"11975","87530",1,1990,0
"11976","87532",65,1996,0
"11977","87542",2,1993,0
"11978","87544",108,1992,0
"11979","87552",1,1968,1
"11980","87557",2,1992,1
"11981","87558",1,2010,0
"11982","87571",133,1990,0
"11983","87574",1,1958,0
"11984","87580",1,1979,1
"11985","87714",4,1992,4
"11986","87732",1,2004,1
"11987","87740",35,1992,0
"11988","87741",1,2005,4
"11989","87747",1,1998,0
"11990","87801",54,1994,630.8
"11991","87901",24,1996,0
"11992","87937",25,2005,26
"11993","88002",2,2004,1
"11994","88006",2,1988,1
"11995","88007",2,1996,1
"11996","88012",12,1992,0
"11997","88014",1,1997,0
"11998","88021",19,2000,15.4
"11999","88023",1,1992,0
"12000","88026",1,1976,1
"12001","88029",1,1990,26
"12002","88045",9,1997,9.9
"12003","88063",4,2001,2
"12004","88081",1,1995,1
"12005","88119",1,1991,1
"12006","88121",2,2010,2
"12007","88203",21,1990,0
"12008","88210",59,1992,0
"12009","88230",2,2004,1
"12010","88241",1,1986,0
"12011","88252",2,1992,2
"12012","88260",44,1995,15.8
"12013","88317",1,1966,0
"12014","88325",1,2007,0
"12015","88326",8,1993,14
"12016","88340",10,1996,10
"12017","88401",57,1992,0
"12018","88415",6,1995,0
"12019","88426",3,1992,258
"12020","88435",27,2003,11.8
"12021","89002",14,2004,5.3
"12022","89003",3,2002,8
"12023","89005",27,1997,0
"12024","89010",2,2006,1
"12025","89012",29,2000,0
"12026","89014",142,1996,0
"12027","89020",2,2011,8
"12028","89021",3,1999,9.7
"12029","89025",1,2008,1
"12030","89029",7,2001,7.9
"12031","89030",64,1992,0
"12032","89031",36,2003,19.9
"12033","89032",24,2004,0
"12034","89040",10,1998,0
"12035","89044",4,1997,1.5
"12036","89049",5,1983,3.4
"12037","89060",2,1980,1
"12038","89074",252,1995,0
"12039","89084",4,2004,2
