"","ZIPCODE","total_income"
"25359",22742,53129
"25360",22747,55162
"25361",22749,15458
"25362",22801,749229
"25363",22802,514274
"25364",22810,32250
"25365",22811,8820
"25366",22812,208096
"25367",22815,195172
"25368",22821,123035
"25369",22824,135452
"25370",22827,211038
"25371",22830,27807
"25372",22831,15857
"25373",22832,31817
"25374",22834,34314
"25375",22835,233185
"25376",22840,127368
"25377",22841,86916
"25378",22842,103593
"25379",22843,48197
"25380",22844,98795
"25381",22846,66775
"25382",22847,21054
"25383",22849,90788
"25384",22850,20591
"25385",22851,94878
"25386",22853,86812
"25387",22901,1554858
"25388",22902,819034
"25389",22903,1308388
"25390",22911,682696
"25391",22920,145790
"25392",22922,37484
"25393",22923,159119
"25394",22931,10762
"25395",22932,312715
"25396",22935,20122
"25397",22936,271014
"25398",22937,28368
"25399",22938,29722
"25400",22939,161341
"25401",22940,88896
"25402",22942,208733
"25403",22943,20524
"25404",22946,7441
"25405",22947,336594
"25406",22948,6832
"25407",22949,37182
"25408",22952,46789
"25409",22958,91349
"25410",22959,54604
"25411",22960,232729
"25412",22963,451359
"25413",22964,7717
"25414",22967,59296
"25415",22968,264621
"25416",22969,24639
"25417",22971,30785
"25418",22972,25656
"25419",22973,149568
"25420",22974,125671
"25421",22976,3548
"25422",22980,722646
"25423",23002,237617
"25424",23004,13661
"25425",23005,482481
"25426",23009,175141
"25427",23011,34653
"25428",23015,132853
"25429",23021,5556
"25430",23022,12948
"25431",23023,7852
"25432",23024,229052
"25433",23025,5545
"25434",23027,26152
"25435",23030,124947
"25436",23032,6027
"25437",23035,36344
"25438",23038,38667
"25439",23039,60374
"25440",23040,77348
"25441",23043,52802
"25442",23047,68848
"25443",23050,20166
"25444",23055,23695
"25445",23056,9554
"25446",23059,1721541
"25447",23060,1290909
"25448",23061,524729
"25449",23062,74795
"25450",23063,136856
"25451",23065,41827
"25452",23068,8171
"25453",23069,93180
"25454",23070,14620
"25455",23071,50746
"25456",23072,265267
"25457",23075,167799
"25458",23076,16489
"25459",23079,5900
"25460",23083,38971
"25461",23084,45908
"25462",23085,10272
"25463",23086,78412
"25464",23089,146067
"25465",23091,6231
"25466",23092,14968
"25467",23093,291081
"25468",23102,99440
"25469",23103,550553
"25470",23106,25964
"25471",23109,63225
"25472",23110,18582
"25473",23111,1149033
"25474",23112,1645627
"25475",23113,1721963
"25476",23114,742081
"25477",23116,1166990
"25478",23117,269102
"25479",23119,8101
"25480",23120,382731
"25481",23123,28824
"25482",23124,116423
"25483",23126,8253
"25484",23128,38735
"25485",23129,23948
"25486",23138,23759
"25487",23139,802791
"25488",23140,192095
"25489",23141,302500
"25490",23146,126166
"25491",23148,32499
"25492",23149,55414
"25493",23150,307058
"25494",23153,54967
"25495",23156,32809
"25496",23168,260741
"25497",23169,24773
"25498",23175,58080
"25499",23176,15212
"25500",23177,18797
"25501",23180,6216
"25502",23181,149407
"25503",23185,1791791
"25504",23188,1547814
"25505",23192,250347
"25506",23219,503998
"25507",23220,742701
"25508",23221,905850
"25509",23222,343563
"25510",23223,838777
"25511",23224,425638
"25512",23225,957651
"25513",23226,1266808
"25514",23227,694391
"25515",23228,738950
"25516",23229,1696681
"25517",23230,200809
"25518",23231,820452
"25519",23233,1413795
"25520",23234,761140
"25521",23235,1073106
"25522",23236,885528
"25523",23237,460890
"25524",23238,1292527
"25525",23294,416914
"25526",23301,34217
"25527",23303,19560
"25528",23306,28609
"25529",23307,7103
"25530",23308,24166
"25531",23310,74905
"25532",23314,283549
"25533",23315,37167
"25534",23320,1624852
"25535",23321,1036887
"25536",23322,2207658
"25537",23323,937931
"25538",23324,328249
"25539",23325,380892
"25540",23336,81137
"25541",23337,9479
"25542",23350,52821
"25543",23354,15554
"25544",23356,35933
"25545",23357,8615
"25546",23359,7603
"25547",23395,8805
"25548",23405,22987
"25549",23410,37982
"25550",23415,28505
"25551",23416,8257
"25552",23417,96161
"25553",23418,27652
"25554",23420,29134
"25555",23421,63793
"25556",23430,581819
"25557",23432,54774
"25558",23433,74811
"25559",23434,1079379
"25560",23435,940028
"25561",23436,44859
"25562",23437,102120
"25563",23438,42171
"25564",23442,18054
"25565",23451,2097568
"25566",23452,1748662
"25567",23453,788162
"25568",23454,2097882
"25569",23455,1647611
"25570",23456,1857715
"25571",23457,164200
"25572",23462,1382013
"25573",23464,1941488
"25574",23487,144598
"25575",23488,2884
"25576",23502,409137
"25577",23503,600635
"25578",23504,253276
"25579",23505,672292
"25580",23507,281322
"25581",23508,428255
"25582",23509,291899
"25583",23510,260068
"25584",23511,42786
"25585",23513,462054
"25586",23517,147476
"25587",23518,693053
"25588",23523,76960
"25589",23601,599611
"25590",23602,1014423
"25591",23603,71215
"25592",23604,45956
"25593",23605,220858
"25594",23606,810561
"25595",23607,255759
"25596",23608,878863
"25597",23651,19038
"25598",23661,267741
"25599",23662,468349
"25600",23663,218287
"25601",23664,299338
"25602",23665,90088
"25603",23666,1160868
"25604",23669,890843
"25605",23690,70287
"25606",23691,4338
"25607",23692,701564
"25608",23693,903335
"25609",23696,145646
"25610",23701,476246
"25611",23702,161923
"25612",23703,662910
"25613",23704,276677
"25614",23707,272286
"25615",23801,81215
"25616",23803,651626
"25617",23805,451339
"25618",23821,26037
"25619",23824,124610
"25620",23827,22126
"25621",23828,7557
"25622",23829,26475
"25623",23830,45922
"25624",23831,988160
"25625",23832,1078017
"25626",23833,54545
"25627",23834,630751
"25628",23836,446139
"25629",23837,101211
"25630",23838,699539
"25631",23839,18584
"25632",23840,36706
"25633",23841,82614
"25634",23842,195297
"25635",23843,10676
"25636",23844,10741
"25637",23845,7920
"25638",23846,19846
"25639",23847,205547
"25640",23850,21209
"25641",23851,264224
"25642",23856,17047
"25643",23857,16017
"25644",23860,519508
"25645",23866,49658
"25646",23867,38115
"25647",23868,79438
"25648",23872,45623
"25649",23874,20402
"25650",23875,289859
"25651",23876,9265
"25652",23878,25639
"25653",23879,12925
"25654",23881,40945
"25655",23882,47996
"25656",23883,58656
"25657",23885,77394
"25658",23887,10895
"25659",23888,48051
"25660",23889,9312
"25661",23890,72517
"25662",23893,7493
"25663",23894,14078
"25664",23897,10739
"25665",23898,60008
"25666",23901,253045
"25667",23915,11958
"25668",23917,55514
"25669",23919,57839
"25670",23920,50901
"25671",23921,37024
"25672",23922,38052
"25673",23923,36086
"25674",23924,86927
"25675",23927,102364
"25676",23930,100061
"25677",23934,10518
"25678",23936,99440
"25679",23937,26215
"25680",23938,8691
"25681",23942,17368
"25682",23944,69537
"25683",23947,72506
"25684",23950,51165
"25685",23952,5136
"25686",23954,28400
"25687",23958,52106
"25688",23959,18777
"25689",23960,29621
"25690",23962,8824
"25691",23963,8029
"25692",23964,16774
"25693",23966,41580
"25694",23967,13555
"25695",23968,14064
"25696",23970,159387
"25697",23974,59941
"25698",23976,4000
"25699",24011,20875
"25700",24012,542801
"25701",24013,79810
"25702",24014,653977
"25703",24015,404396
"25704",24016,111311
"25705",24017,307455
"25706",24018,1539729
"25707",24019,721958
"25708",24053,33130
"25709",24054,93107
"25710",24055,166291
"25711",24059,30914
"25712",24060,971896
"25713",24064,134226
"25714",24065,151096
"25715",24066,116717
"25716",24067,44754
"25717",24069,28361
"25718",24070,39164
"25719",24072,25222
"25720",24073,688480
"25721",24076,15766
"25722",24077,29346
"25723",24078,116067
"25724",24079,33368
"25725",24082,7421
"25726",24083,150916
"25727",24084,217773
"25728",24085,41634
"25729",24086,5863
"25730",24087,66843
"25731",24088,60618
"25732",24089,34705
"25733",24090,138702
"25734",24091,146141
"25735",24092,51563
"25736",24095,107856
"25737",24101,168383
"25738",24102,21549
"25739",24104,94046
"25740",24105,7671
"25741",24112,513938
"25742",24120,32490
"25743",24121,322447
"25744",24122,35927
"25745",24124,76500
"25746",24127,80361
"25747",24128,45144
"25748",24133,37008
"25749",24134,114119
"25750",24136,68459
"25751",24137,66166
"25752",24138,30289
"25753",24139,9182
"25754",24141,374012
"25755",24147,17054
"25756",24148,133469
"25757",24149,96863
"25758",24150,11959
"25759",24151,343545
"25760",24153,985524
"25761",24161,5918
"25762",24162,46019
"25763",24165,28258
"25764",24167,5077
"25765",24168,11728
"25766",24171,135738
"25767",24174,42606
"25768",24175,237067
"25769",24176,45232
"25770",24179,418203
"25771",24184,108704
"25772",24185,14513
"25773",24201,240786
"25774",24202,284589
"25775",24210,323623
"25776",24211,275868
"25777",24216,30631
"25778",24219,163603
"25779",24220,10062
"25780",24221,8736
"25781",24224,80309
"25782",24225,19696
"25783",24226,17975
"25784",24228,101888
"25785",24230,118217
"25786",24236,45473
"25787",24237,10627
"25788",24239,5909
"25789",24243,29705
"25790",24244,68918
"25791",24245,11881
"25792",24248,31374
"25793",24250,14886
"25794",24251,151281
"25795",24256,39528
"25796",24258,22113
"25797",24260,74540
"25798",24263,92395
"25799",24265,8615
"25800",24266,181371
"25801",24270,7271
"25802",24271,36721
"25803",24272,6282
"25804",24273,96891
"25805",24277,64248
"25806",24279,64723
"25807",24280,23894
"25808",24281,27063
"25809",24282,4330
"25810",24283,37783
"25811",24290,24747
"25812",24292,5845
"25813",24293,190032
"25814",24301,236179
"25815",24311,29107
"25816",24312,31166
"25817",24313,14755
"25818",24314,26464
"25819",24315,60065
"25820",24317,46020
"25821",24318,9933
"25822",24319,121830
"25823",24323,11303
"25824",24324,47714
"25825",24325,14736
"25826",24326,16709
"25827",24328,35016
"25828",24330,40803
"25829",24333,279719
"25830",24340,94532
"25831",24343,150228
"25832",24347,32806
"25833",24348,57473
"25834",24350,16623
"25835",24351,7324
"25836",24352,14745
"25837",24354,247163
"25838",24360,97538
"25839",24361,77655
"25840",24363,19060
"25841",24366,17782
"25842",24368,90148
"25843",24370,84959
"25844",24374,9235
"25845",24375,22023
"25846",24377,4969
"25847",24378,16567
"25848",24380,51461
"25849",24381,62756
"25850",24382,291918
"25851",24401,810942
"25852",24413,5094
"25853",24416,134321
"25854",24421,83020
"25855",24422,113023
"25856",24426,289836
"25857",24430,23759
"25858",24431,51653
"25859",24432,8088
"25860",24435,44737
"25861",24437,23031
"25862",24439,15944
"25863",24440,50707
"25864",24441,120801
"25865",24445,60849
"25866",24450,408390
"25867",24458,7411
"25868",24459,19164
"25869",24460,33954
"25870",24465,25313
"25871",24467,66123
"25872",24471,38136
"25873",24472,48665
"25874",24473,24723
"25875",24476,9759
"25876",24477,254646
"25877",24479,37800
"25878",24482,104918
"25879",24483,12936
"25880",24484,17065
"25881",24485,7403
"25882",24486,87445
"25883",24487,6152
"25884",24501,345085
"25885",24502,800928
"25886",24503,808447
"25887",24504,136973
"25888",24517,104949
"25889",24520,43098
"25890",24521,205729
"25891",24522,196094
"25892",24523,383620
"25893",24526,31641
"25894",24527,54115
"25895",24528,55711
"25896",24529,34311
"25897",24530,18473
"25898",24531,164530
"25899",24534,25435
"25900",24536,5070
"25901",24538,96271
"25902",24540,518242
"25903",24541,558781
"25904",24549,76886
"25905",24550,157763
"25906",24551,811171
"25907",24553,29575
"25908",24554,64154
"25909",24555,35932
"25910",24556,93666
"25911",24557,126647
"25912",24558,134851
"25913",24562,8780
"25914",24563,92852
"25915",24565,16728
"25916",24566,24356
"25917",24569,16839
"25918",24571,42426
"25919",24572,318286
"25920",24574,89661
"25921",24577,76208
"25922",24578,24838
"25923",24579,22434
"25924",24580,9610
"25925",24586,100943
"25926",24588,194338
"25927",24589,34143
"25928",24590,178188
"25929",24592,239921
"25930",24593,39983
"25931",24594,30912
"25932",24597,20459
"25933",24598,36041
"25934",24599,9396
"25935",24602,8628
"25936",24603,15137
"25937",24605,205918
"25938",24609,120873
"25939",24613,15081
"25940",24614,127430
"25941",24620,32320
"25942",24622,12374
"25943",24628,8172
"25944",24630,112408
"25945",24631,20009
"25946",24634,8439
"25947",24637,82897
"25948",24639,39135
"25949",24641,100442
"25950",24646,8780
"25951",24649,31380
"25952",24651,132206
"25953",24656,60336
"25954",24657,4296
"25955",99999,3265374
"25956",0,227692234
"25957",98001,928630
"25958",98002,632156
"25959",98003,1000868
"25960",98004,3906267
"25961",98005,1248829
"25962",98006,2697535
"25963",98007,1000643
"25964",98008,1306462
"25965",98010,222812
"25966",98011,957076
"25967",98012,2328280
"25968",98014,324667
"25969",98019,498960
"25970",98020,1204182
"25971",98021,1209699
"25972",98022,685117
"25973",98023,1373739
"25974",98024,266389
"25975",98026,1364206
"25976",98027,1566788
"25977",98028,937397
"25978",98029,1431223
"25979",98030,762994
"25980",98031,1034947
"25981",98032,830131
"25982",98033,2814892
"25983",98034,2124867
"25984",98036,1117910
"25985",98037,731614
"25986",98038,1307704
"25987",98039,788767
"25988",98040,3094702
"25989",98042,1543185
"25990",98043,545949
"25991",98045,629936
"25992",98047,140159
"25993",98051,140992
"25994",98052,3620075
"25995",98053,1566267
"25996",98055,625809
"25997",98056,1236841
"25998",98057,395419
"25999",98058,1409940
"26000",98059,1530080
"26001",98065,735965
"26002",98070,446740
"26003",98072,1384906
"26004",98074,1941574
"26005",98075,1710599
"26006",98077,996758
"26007",98087,871749
"26008",98092,1358589
"26009",98101,1091183
"26010",98102,1528784
"26011",98103,2446479
"26012",98104,657964
"26013",98105,1702944
"26014",98106,633983
"26015",98107,1142114
"26016",98108,597337
"26017",98109,1691553
"26018",98110,1536640
"26019",98112,2494387
"26020",98115,2603493
"26021",98116,1368752
"26022",98117,1682383
"26023",98118,1308232
"26024",98119,1414982
"26025",98121,1136022
"26026",98122,1532494
"26027",98125,1308373
"26028",98126,788367
"26029",98133,1346687
"26030",98134,76088
"26031",98136,905834
"26032",98144,1174841
"26033",98146,765830
"26034",98148,240016
"26035",98155,1304827
"26036",98164,22657
"26037",98166,865892
"26038",98168,724011
"26039",98177,1261431
"26040",98178,623491
"26041",98188,549295
"26042",98198,945120
"26043",98199,1472026
"26044",98201,636167
"26045",98203,980983
"26046",98204,776570
"26047",98208,1586069
"26048",98220,15098
"26049",98221,868534
"26050",98223,1172599
"26051",98225,1026317
"26052",98226,1168159
"26053",98229,973335
"26054",98230,481493
"26055",98232,148392
"26056",98233,368710
"26057",98236,210907
"26058",98237,71313
"26059",98239,230137
"26060",98240,85009
"26061",98241,40371
"26062",98244,63277
"26063",98245,175029
"26064",98247,195555
"26065",98248,610106
"26066",98249,202800
"26067",98250,335609
"26068",98251,94099
"26069",98252,230475
"26070",98253,72781
"26071",98257,132962
"26072",98258,1369879
"26073",98260,219220
"26074",98261,101295
"26075",98262,28081
"26076",98264,575700
"26077",98266,55008
"26078",98267,8188
"26079",98270,1242030
"26080",98271,732605
"26081",98272,770530
"26082",98273,685418
"26083",98274,477021
"26084",98275,1005958
"26085",98276,27482
"26086",98277,893560
"26087",98279,21520
"26088",98281,48350
"26089",98282,573348
"26090",98283,7241
"26091",98284,536860
"26092",98290,1134931
"26093",98292,721569
"26094",98294,151105
"26095",98295,53738
"26096",98296,1110595
"26097",98303,31185
"26098",98304,14589
"26099",98305,8838
"26100",98310,407909
"26101",98311,632885
"26102",98312,696610
"26103",98315,67359
"26104",98320,27802
"26105",98321,430493
"26106",98323,16292
"26107",98325,48716
"26108",98326,8820
"26109",98327,257146
"26110",98328,262554
"26111",98329,242587
"26112",98330,4712
"26113",98331,104133
"26114",98332,715023
"26115",98333,217492
"26116",98335,1275489
"26117",98336,14984
"26118",98337,124625
"26119",98338,704120
"26120",98339,86596
"26121",98340,87820
"26122",98342,56170
"26123",98346,322078
"26124",98349,103998
"26125",98351,21214
"26126",98354,258548
"26127",98355,9575
"26128",98356,40057
"26129",98358,28121
"26130",98359,146532
"26131",98360,360895
"26132",98361,23811
"26133",98362,570778
"26134",98363,256689
"26135",98365,206340
"26136",98366,811343
"26137",98367,734943
"26138",98368,463436
"26139",98370,960035
"26140",98371,682068
"26141",98372,701927
"26142",98373,676198
"26143",98374,1090500
"26144",98375,718177
"26145",98376,49701
"26146",98377,29878
"26147",98380,171546
"26148",98381,7400
"26149",98382,765352
"26150",98383,695794
"26151",98387,1006952
"26152",98388,224577
"26153",98390,333383
"26154",98391,1582261
"26155",98392,83206
"26156",98394,59791
"26157",98402,156336
"26158",98403,308571
"26159",98404,517202
"26160",98405,409691
"26161",98406,668394
"26162",98407,767491
"26163",98408,368719
"26164",98409,408082
"26165",98418,180927
"26166",98422,773996
"26167",98424,272253
"26168",98433,214735
"26169",98438,15035
"26170",98439,48700
"26171",98443,171411
"26172",98444,509911
"26173",98445,646922
"26174",98446,266363
"26175",98465,188192
"26176",98466,813713
